"date","close_amt","moving_average_close","open_amt","moving_average_open","low_amt","moving_average_low","high_amt","moving_average_high"
"2020-11-04","25771.6","24637.970000000000","25539.55","24583.705000000000","25142","24224.400000000000","25891","24903.010000000000"
"2020-11-05","26313.1","24820.865000000000","26174.8","24756.450000000000","26000.05","24399.385000000000","26375.2","25071.415000000000"
"2020-11-06","26798.95","25052.930000000000","26274.1","24916.940000000000","26135.3","24576.830000000000","26853.45","25280.345000000000"
"2020-11-09","27534.1","25398.795000000000","27088.95","25173.255000000000","27068.95","24896.950000000000","27595","25582.115000000000"
"2020-11-10","28606","25782.445000000000","28039.45","25548.395000000000","27916.9","25296.220000000000","28802.5","25981.400000000000"
"2020-11-11","28845","26243.695000000000","28713.15","25945.925000000000","28211.1","25711.535000000000","29030.9","26406.420000000000"
"2020-11-12","28278.8","26662.375000000000","28633.75","26402.950000000000","28066.05","26135.935000000000","28672.9","26839.800000000000"
"2020-11-13","28465.7","27118.855000000000","28108.7","26804.805000000000","27703.3","26544.995000000000","28520.55","27264.120000000000"
"2020-11-14","28594.3","27489.035000000000","28685.7","27236.615000000000","28431.85","26976.120000000000","28752.45","27625.465000000000"
"2020-11-17","29181.3","27838.885000000000","28792.25","27605.040000000000","28722.9","27339.840000000000","29239.25","27973.320000000000"
"2020-11-18","29749.85","28236.710000000000","29107.9","27961.875000000000","29056.75","27731.315000000000","29784.75","28362.695000000000"
"2020-11-19","28903.05","28495.705000000000","29302.6","28274.655000000000","28819.55","28013.265000000000","29627.2","28687.895000000000"
"2020-11-20","29236","28739.410000000000","28935.75","28540.820000000000","28580.9","28257.825000000000","29406.7","28943.220000000000"
"2020-11-23","29024.2","28888.420000000000","29432.8","28775.205000000000","28852.9","28436.220000000000","29492.3","29132.950000000000"
"2020-11-24","29737.25","29001.545000000000","29265.6","28897.820000000000","29206.75","28565.205000000000","29827.8","29235.480000000000"
"2020-11-25","29196.4","29036.685000000000","30021.9","29028.695000000000","29132.3","28657.325000000000","30197.85","29352.175000000000"
"2020-11-26","29549.75","29163.780000000000","29370.4","29102.360000000000","28923.1","28743.030000000000","29623","29447.185000000000"
"2020-11-27","29609.05","29278.115000000000","29622","29253.690000000000","29368.7","28909.570000000000","29716.85","29566.815000000000"
"2020-12-01","29817.85","29400.470000000000","29844.8","29369.600000000000","29511","29017.485000000000","29919.75","29683.545000000000"
"2020-12-02","29463.15","29428.655000000000","29876.7","29478.045000000000","29149.9","29060.185000000000","29886.25","29748.245000000000"
"2020-12-03","29448.75","29398.545000000000","29728.9","29540.145000000000","29379.4","29092.450000000000","29813","29751.070000000000"
"2020-12-04","30052.4","29513.480000000000","29573.4","29567.225000000000","29473.5","29157.845000000000","30162.3","29804.580000000000"
"2020-12-07","30211.55","29611.035000000000","30062.6","29679.910000000000","29950.6","29294.815000000000","30354.2","29899.330000000000"
"2020-12-08","30261.9","29734.805000000000","30300.3","29766.660000000000","30025.2","29412.045000000000","30363.8","29986.480000000000"
"2020-12-09","30709.4","29832.020000000000","30335.05","29873.605000000000","30326.7","29524.040000000000","30807.25","30084.425000000000"
"2020-12-10","30510.35","29963.415000000000","30545.35","29925.950000000000","30202.1","29631.020000000000","30610","30125.640000000000"
"2020-12-11","30604.85","30068.925000000000","30555.3","30044.440000000000","30328.45","29771.555000000000","30811.8","30244.520000000000"
"2020-12-14","30745.9","30182.610000000000","30735.15","30155.755000000000","30624.25","29897.110000000000","30845.8","30357.415000000000"
"2020-12-15","30691.05","30269.930000000000","30805.4","30251.815000000000","30345.75","29980.585000000000","30805.85","30446.025000000000"
"2020-12-16","30698.4","30393.455000000000","30920.35","30356.180000000000","30587.1","30124.305000000000","30932.25","30550.625000000000"
"2020-12-17","30847.05","30533.285000000000","30791.2","30462.410000000000","30643.9","30250.755000000000","30945.2","30663.845000000000"
"2020-12-18","30714.65","30599.510000000000","30841.85","30589.255000000000","30374.5","30340.855000000000","30854.05","30733.020000000000"
"2020-12-21","29456.45","30524.000000000000","30595.8","30642.575000000000","29201.2","30265.915000000000","30607.5","30758.350000000000"
"2020-12-22","29625.95","30460.405000000000","29607.5","30573.295000000000","28976.75","30161.070000000000","29711.15","30693.085000000000"
"2020-12-23","29883.3","30377.795000000000","29560.75","30495.865000000000","29446","30073.000000000000","29941.4","30606.500000000000"
"2020-12-24","30402.2","30366.980000000000","30071.65","30448.495000000000","30007.8","30053.570000000000","30545.85","30600.085000000000"
"2020-12-28","30880.95","30394.590000000000","30558.85","30448.850000000000","30538.15","30074.540000000000","30929.05","30611.810000000000"
"2020-12-29","31322.5","30452.250000000000","31006.9","30476.025000000000","31002.6","30112.375000000000","31359.35","30663.165000000000"
"2020-12-30","31303.05","30513.450000000000","31479.8","30543.465000000000","31007.15","30178.515000000000","31510.25","30733.605000000000"
"2020-12-31","31264.05","30570.015000000000","31295.9","30581.020000000000","31088.1","30228.615000000000","31409.5","30781.330000000000"
"2021-01-01","31225.85","30607.895000000000","31297.3","30631.630000000000","31188.25","30283.050000000000","31384.35","30825.245000000000"
"2021-01-04","31212.45","30657.675000000000","31485.15","30695.960000000000","30893.65","30334.965000000000","31489.6","30888.800000000000"
"2021-01-05","31722.25","30884.255000000000","31041.1","30740.490000000000","30935.55","30508.400000000000","31767.65","31004.815000000000"
"2021-01-06","31797.9","31101.450000000000","31839.95","30963.735000000000","31548.15","30765.540000000000","31982.3","31231.930000000000"
"2021-01-07","31956","31308.720000000000","32129.8","31220.640000000000","31911.5","31012.090000000000","32177.4","31455.530000000000"
"2021-01-08","32084.2","31476.920000000000","32298.05","31443.280000000000","32002.95","31211.605000000000","32298.05","31630.750000000000"
"2021-01-11","31998.9","31588.715000000000","32280.3","31615.425000000000","31836.95","31341.485000000000","32288.45","31766.690000000000"
"2021-01-12","32339","31690.365000000000","31835.05","31698.240000000000","31725.85","31413.810000000000","32397.95","31870.550000000000"
"2021-01-13","32574.65","31817.525000000000","32546.6","31804.920000000000","32148.25","31527.920000000000","32683.5","31987.875000000000"
"2021-01-14","32519.75","31943.095000000000","32526.7","31928.000000000000","32442.35","31663.345000000000","32718.95","32118.820000000000"
"2021-01-15","32246.8","32045.190000000000","32508.9","32049.160000000000","32044.35","31748.955000000000","32544.8","32234.865000000000"
"2021-01-18","31811.75","32105.120000000000","32275.15","32128.160000000000","31650.9","31824.680000000000","32441.5","32330.055000000000"
"2021-01-19","32424.85","32175.380000000000","32082.9","32232.340000000000","31863.95","31917.520000000000","32464.95","32399.785000000000"
"2021-01-20","32543.7","32249.960000000000","32388.95","32287.240000000000","32322.9","31994.995000000000","32607.45","32462.300000000000"
"2021-01-21","32186.9","32273.050000000000","32732.8","32347.540000000000","31985.55","32002.400000000000","32842.3","32528.790000000000"
"2021-01-22","31167.25","32181.355000000000","32088","32326.535000000000","31119.9","31914.095000000000","32131.4","32512.125000000000"
"2021-01-25","31198.4","32101.305000000000","31507.15","32249.220000000000","31013.65","31831.765000000000","31697.55","32453.035000000000"
"2021-01-27","30284.55","31895.860000000000","31236.25","32189.340000000000","30165.65","31675.745000000000","31287.05","32341.945000000000"
"2021-01-28","30358.3","31674.225000000000","29812.3","31915.910000000000","29687.7","31429.690000000000","30464.4","32120.035000000000"
"2021-01-29","30565.5","31478.800000000000","30700.65","31733.305000000000","30254.55","31210.910000000000","31111.95","31959.335000000000"
"2021-02-01","33089.05","31563.025000000000","30976.35","31580.050000000000","30906.45","31097.120000000000","33305.3","32035.385000000000"
"2021-02-02","34267.9","31808.640000000000","33589.05","31711.440000000000","33583.15","31290.345000000000","34652.5","32256.485000000000"
"2021-02-03","34758.45","32042.000000000000","34555.6","31958.710000000000","34011.9","31505.140000000000","34908.05","32500.795000000000"
"2021-02-04","35344.8","32322.110000000000","34548.9","32174.705000000000","34238.9","31696.740000000000","35413.15","32781.365000000000"
"2021-02-05","35654.5","32668.870000000000","35634.95","32464.920000000000","35545","32052.685000000000","36615.2","33158.655000000000"
"2021-02-08","35983.65","33150.510000000000","36073.85","32863.505000000000","35872.25","32527.920000000000","36466.45","33592.160000000000"
"2021-02-09","36056.5","33636.320000000000","36058.8","33318.670000000000","35636.85","32990.240000000000","36477.15","34070.120000000000"
"2021-02-10","35783.1","34186.175000000000","36042.35","33799.280000000000","35428.15","33516.490000000000","36227.2","34564.135000000000"
"2021-02-11","35752.1","34725.555000000000","35687.25","34386.775000000000","35573.3","34105.050000000000","36009.45","35118.640000000000"
"2021-02-12","36108.9","35279.895000000000","35736.6","34890.370000000000","35700.25","34649.620000000000","36322.8","35639.725000000000"
"2021-02-15","37306.25","35701.615000000000","36501.4","35442.875000000000","36405.1","35199.485000000000","37449.9","36054.185000000000"
"2021-02-16","37098.4","35984.665000000000","37492.6","35833.230000000000","36762.75","35517.445000000000","37708.75","36359.810000000000"
"2021-02-17","36910.95","36199.915000000000","37041.95","36081.865000000000","36764.25","35792.680000000000","37331.45","36602.150000000000"
"2021-02-18","36587","36324.135000000000","37088.75","36335.850000000000","36367.45","36005.535000000000","37108.75","36771.710000000000"
"2021-02-19","35841.6","36342.845000000000","36371.55","36409.510000000000","35584.6","36009.495000000000","36656.2","36775.810000000000"
"2021-02-22","35257.2","36270.200000000000","35874.3","36389.555000000000","35097.55","35932.025000000000","36128.9","36742.055000000000"
"2021-02-23","35116.95","36176.245000000000","35540.55","36337.730000000000","34976","35865.940000000000","35680.85","36662.425000000000"
"2021-02-24","36452.3","36243.165000000000","35205.4","36254.035000000000","35060.65","35829.190000000000","36567.65","36696.470000000000"
"2021-02-25","36549","36322.855000000000","36763.15","36361.625000000000","36494","35921.260000000000","37232.2","36818.745000000000"
"2021-02-26","34803.6","36192.325000000000","35806.65","36368.630000000000","34658.7","35817.105000000000","35902.9","36776.755000000000"
"2021-03-01","35296","35991.300000000000","35374.25","36255.915000000000","34983.75","35674.970000000000","35581.1","36589.875000000000"
"2021-03-02","35419.7","35823.430000000000","35458.15","36052.470000000000","35002.45","35498.940000000000","35747.05","36393.705000000000"
"2021-03-03","36368.05","35769.140000000000","35754.45","35923.720000000000","35570.55","35379.570000000000","36455.15","36306.075000000000"
"2021-03-04","35802.5","35690.690000000000","35575.65","35772.410000000000","35519.25","35294.750000000000","36316.4","36226.840000000000"
"2021-03-05","35228.15","35629.345000000000","35458.5","35681.105000000000","34893.25","35225.615000000000","35616.05","36122.825000000000"
"2021-03-08","35275.75","35631.200000000000","35462.45","35639.920000000000","35090.75","35224.935000000000","35827.3","36092.665000000000"
"2021-03-09","35865.65","35706.070000000000","35705.9","35656.455000000000","35544.95","35281.830000000000","36077.8","36132.360000000000"
"2021-03-10","35938.3","35654.670000000000","36112.25","35747.140000000000","35764.35","35352.200000000000","36176.9","36093.285000000000"
"2021-03-12","35496.65","35549.435000000000","36497.35","35720.560000000000","35188.05","35221.605000000000","36497.35","36019.800000000000"
"2021-03-15","35182.55","35587.330000000000","35544.25","35694.320000000000","34430.65","35198.800000000000","35544.25","35983.935000000000"
"2021-03-16","34804.6","35538.190000000000","35352","35692.095000000000","34744.6","35174.885000000000","35405.05","35966.330000000000"
"2021-03-17","34229.25","35419.145000000000","34905.05","35636.785000000000","34126.85","35087.325000000000","35100.5","35901.675000000000"
"2021-03-18","33856.8","35168.020000000000","34577.5","35519.090000000000","33597.55","34890.025000000000","34759.85","35732.145000000000"
"2021-03-19","34161.6","35003.930000000000","33590.4","35320.565000000000","33361","34674.200000000000","34355.4","35536.045000000000"
"2021-03-22","33603.45","34841.460000000000","34088.4","35183.555000000000","33389.15","34523.790000000000","34148.9","35389.330000000000"
"2021-03-23","34184.4","34732.325000000000","33747.95","35012.105000000000","33622","34376.915000000000","34360.05","35242.605000000000"
"2021-03-24","33293.25","34475.085000000000","33894.7","34830.985000000000","33203.4","34142.760000000000","33970.65","35031.890000000000"
"2021-03-25","33006.45","34181.900000000000","33420.75","34561.835000000000","32415.25","33807.850000000000","33550.15","34769.215000000000"
"2021-03-26","33318.2","33964.055000000000","33605.05","34272.605000000000","33166.1","33605.655000000000","33610.65","34480.545000000000"
"2021-03-30","33875.1","33833.310000000000","33615.9","34079.770000000000","33564.55","33519.045000000000","33990.8","34325.200000000000"
"2021-03-31","33303.9","33683.240000000000","33764.8","33921.050000000000","33151.8","33359.765000000000","33773.1","34162.005000000000"
"2021-04-01","33858","33646.115000000000","33588","33789.345000000000","33208.75","33267.955000000000","33949.15","34046.870000000000"
"2021-04-05","32678.85","33528.320000000000","33649.15","33696.510000000000","32330.15","33141.215000000000","33697.75","33940.660000000000"
"2021-04-06","32501.35","33362.295000000000","32915.65","33629.035000000000","32338.4","33038.955000000000","33007.65","33805.885000000000"
"2021-04-07","32991.2","33301.070000000000","32529.7","33473.165000000000","32141.55","32914.195000000000","33191.7","33710.165000000000"
"2021-04-08","32782.85","33160.915000000000","33154.2","33413.790000000000","32704.75","32822.470000000000","33306.8","33604.840000000000"
"2021-04-09","32448.05","33076.395000000000","32636.9","33288.010000000000","32329.95","32735.125000000000","32972.15","33504.990000000000"
"2021-04-12","30792","32854.950000000000","31637.9","33109.725000000000","30520.3","32545.630000000000","31698.05","33319.780000000000"
"2021-04-13","31771.6","32700.290000000000","30901.8","32839.400000000000","30722.85","32301.305000000000","31885.45","33147.260000000000"
"2021-04-15","32112.85","32524.065000000000","31929.1","32670.720000000000","31406.4","32085.490000000000","32187.05","32966.885000000000"
"2021-04-16","31977.45","32391.420000000000","32161.45","32510.385000000000","31911.9","31961.500000000000","32325.15","32822.090000000000"
"2021-04-19","31208.4","32126.460000000000","30993.45","32250.930000000000","30405.65","31681.190000000000","31304.3","32557.605000000000"
"2021-04-20","31112.7","31969.845000000000","31568.95","32042.910000000000","30891","31537.275000000000","31731.65","32360.995000000000"
"2021-04-22","31782.6","31897.970000000000","30763.5","31827.695000000000","30555.25","31358.960000000000","31834.5","32243.680000000000"
"2021-04-23","31722.3","31771.080000000000","31490.6","31723.785000000000","31377.15","31282.520000000000","32148.4","32139.350000000000"
"2021-04-26","32275.15","31720.310000000000","32316.65","31640.030000000000","32144.8","31226.525000000000","32603.7","32069.040000000000"
"2021-04-27","32735.35","31749.040000000000","32228.95","31599.235000000000","32152.95","31208.825000000000","32807.1","32052.535000000000"
"2021-04-28","33722.8","32042.120000000000","32865.5","31721.995000000000","32840.3","31440.825000000000","33777.7","32260.500000000000"
"2021-04-29","33714.5","32236.410000000000","33901.6","32021.975000000000","33304.6","31699.000000000000","34287","32500.655000000000"
"2021-04-30","32781.8","32303.305000000000","33112.4","32140.305000000000","32663.4","31824.700000000000","33455.25","32627.475000000000"
"2021-05-03","32465.75","32352.135000000000","32368.55","32161.015000000000","31906.55","31824.165000000000","32566.6","32651.620000000000"
"2021-05-04","32270.35","32458.330000000000","32610.4","32322.710000000000","32191.4","32002.740000000000","33011.55","32822.345000000000"
"2021-05-05","32783.7","32625.430000000000","32577.1","32423.525000000000","32068.55","32120.495000000000","32862.15","32935.395000000000"
"2021-05-06","32827.8","32729.950000000000","32900.75","32637.250000000000","32564","32321.370000000000","32956.35","33047.580000000000"
"2021-05-07","32904.5","32848.170000000000","33041.65","32792.355000000000","32771.35","32460.790000000000","33259.15","33158.655000000000"
"2021-05-10","33142.4","32934.895000000000","33175.3","32878.220000000000","33028.15","32549.125000000000","33297.6","33228.045000000000"
"2021-05-11","32872.2","32948.580000000000","32640.95","32919.420000000000","32611.7","32595.000000000000","33154.3","33262.765000000000"
"2021-05-12","32452.3","32821.530000000000","32717.65","32904.635000000000","32352.3","32546.200000000000","32747.7","33159.765000000000"
"2021-05-14","32169.55","32667.035000000000","32495.15","32763.990000000000","32115.5","32427.290000000000","32622.65","32993.330000000000"
"2021-05-17","33459.25","32734.780000000000","32437.85","32696.535000000000","32318.7","32392.820000000000","33506.9","32998.495000000000"
"2021-05-18","33922.4","32880.445000000000","33893.1","32848.990000000000","33730.45","32575.210000000000","34142.85","33156.120000000000"
"2021-05-19","33685.2","33021.930000000000","33717.1","32959.660000000000","33608.25","32716.895000000000","33959.3","33250.895000000000"
"2021-05-20","33334.55","33077.015000000000","33692.55","33071.205000000000","33273.95","32837.435000000000","33833.7","33348.050000000000"
"2021-05-21","34606.9","33254.925000000000","33559.8","33137.110000000000","33559.75","32937.010000000000","34694.45","33521.860000000000"
"2021-05-24","34943.6","33458.835000000000","34869.3","33319.875000000000","34528.3","33112.705000000000","35216.1","33717.555000000000"
"2021-05-25","34662","33610.795000000000","35095","33511.845000000000","34410.4","33250.930000000000","35125.85","33900.380000000000"
"2021-05-26","34684.2","33791.995000000000","34757.15","33723.465000000000","34462.5","33436.010000000000","34897.95","34074.745000000000"
"2021-05-27","35095.05","34056.270000000000","34664.2","33918.120000000000","34529.7","33653.750000000000","35220.8","34322.055000000000"
"2021-05-28","35141.45","34353.460000000000","35345.65","34203.170000000000","34977.2","33939.920000000000","35436.65","34603.455000000000"
"2021-05-31","35526.65","34560.200000000000","35097.45","34469.130000000000","34930.1","34201.060000000000","35584.3","34811.195000000000"
"2021-06-01","35337.2","34701.680000000000","35639.75","34643.795000000000","35241.2","34352.135000000000","35713.9","34968.300000000000"
"2021-06-02","35373.75","34870.535000000000","35271.6","34799.245000000000","35070.3","34498.340000000000","35415.85","35113.955000000000"
"2021-06-03","35649","35101.980000000000","35536.45","34983.635000000000","35413","34712.245000000000","35723.7","35302.955000000000"
"2021-06-04","35291.65","35170.455000000000","35657.85","35193.440000000000","35176.15","34873.885000000000","35810.9","35414.600000000000"
"2021-06-07","35443.65","35220.460000000000","35460.8","35252.590000000000","35338.55","34954.910000000000","35545.85","35447.575000000000"
"2021-06-08","35085.3","35262.790000000000","35433.8","35286.470000000000","34962.65","35010.135000000000","35449.5","35479.940000000000"
"2021-06-09","34800.5","35274.420000000000","35114.25","35322.180000000000","34641.2","35028.005000000000","35402.45","35530.390000000000"
"2021-06-10","35131.2","35278.035000000000","34903.6","35346.120000000000","34734.4","35048.475000000000","35165.65","35524.875000000000"
"2021-06-11","35047.4","35268.630000000000","35324.65","35344.020000000000","34891.3","35039.885000000000","35344","35515.610000000000"
"2021-06-14","34950.6","35211.025000000000","34936.55","35327.930000000000","34374.35","34984.310000000000","34995.15","35456.695000000000"
"2021-06-15","35247.75","35202.080000000000","35038.05","35267.760000000000","34917.9","34951.980000000000","35317.4","35417.045000000000"
"2021-06-16","35003.5","35165.055000000000","35196.25","35260.225000000000","34916.2","34936.570000000000","35380","35413.460000000000"
"2021-06-17","34605.4","35060.695000000000","34619.8","35168.560000000000","34458.1","34841.080000000000","34882.4","35329.330000000000"
"2021-06-18","34558","34987.330000000000","34735.15","35076.290000000000","33908.95","34714.360000000000","34787.4","35226.980000000000"
"2021-06-21","34871.3","34930.095000000000","34109.45","34941.155000000000","33937.5","34574.255000000000","34927.65","35165.160000000000"
"2021-06-22","34745","34896.065000000000","35084.9","34906.265000000000","34664.35","34544.425000000000","35281.9","35148.400000000000"
"2021-06-23","34574","34873.415000000000","34911.85","34886.025000000000","34525.45","34532.850000000000","34937.65","35101.920000000000"
"2021-06-24","34827","34842.995000000000","34687.7","34864.435000000000","34592.35","34518.645000000000","34935.3","35078.885000000000"
"2021-06-25","35364.65","34874.720000000000","34916.65","34823.635000000000","34915.85","34521.100000000000","35491.95","35093.680000000000"
"2021-06-28","35359.45","34915.605000000000","35488.2","34878.800000000000","35236.45","34607.310000000000","35576.95","35151.860000000000"
"2021-06-29","35010.3","34891.860000000000","35320.45","34907.040000000000","34913.7","34606.890000000000","35337.45","35153.865000000000"
"2021-06-30","34772.2","34868.730000000000","35001.9","34887.605000000000","34730.45","34588.315000000000","35214.9","35137.355000000000"
"2021-07-01","34684","34876.590000000000","34866","34912.225000000000","34650.95","34607.600000000000","34917.65","35140.880000000000"
"2021-07-02","34809.9","34901.780000000000","34728.1","34911.520000000000","34632.6","34679.965000000000","34894.45","35151.585000000000"
"2021-07-05","35212","34935.850000000000","35010.95","35001.670000000000","34926.4","34778.855000000000","35234.3","35182.250000000000"
"2021-07-06","35579.15","35019.265000000000","35173.6","35010.540000000000","35165.55","34828.975000000000","35807.45","35234.805000000000"
"2021-07-07","35771.3","35138.995000000000","35550.6","35074.415000000000","35427.65","34919.195000000000","35795.75","35320.615000000000"
"2021-07-08","35274.1","35183.705000000000","35603.25","35165.970000000000","35134.65","34973.425000000000","35811","35408.185000000000"
"2021-07-09","35071.95","35154.435000000000","35163.75","35190.680000000000","34859.9","34967.830000000000","35225.2","35381.510000000000"
"2021-07-12","35198.9","35138.380000000000","35285.05","35170.365000000000","35060.35","34950.220000000000","35394.3","35363.245000000000"
"2021-07-13","35673.4","35204.690000000000","35480.05","35186.325000000000","35340.7","34992.920000000000","35727.85","35402.285000000000"
"2021-07-14","35668.25","35294.295000000000","35585.85","35244.720000000000","35434.75","35063.350000000000","35804.05","35461.200000000000"
"2021-07-15","35907.65","35416.660000000000","35757.45","35333.865000000000","35625.7","35160.825000000000","35985.25","35567.960000000000"
"2021-07-16","35751.8","35510.850000000000","35977.95","35458.850000000000","35674.75","35265.040000000000","35977.95","35676.310000000000"
"2021-07-19","35079.2","35497.570000000000","35070.5","35464.805000000000","34899.2","35262.320000000000","35347.05","35687.585000000000"
"2021-07-20","34415.45","35381.200000000000","34791.15","35426.560000000000","34357.35","35181.500000000000","34894.15","35596.255000000000"
"2021-07-22","34677.3","35271.800000000000","34774.55","35348.955000000000","34557.85","35094.520000000000","34989.1","35515.590000000000"
"2021-07-23","35034.4","35247.830000000000","34748.35","35263.465000000000","34404.75","35021.530000000000","35088","35443.290000000000"
"2021-07-26","34949.7","35235.605000000000","34947.85","35241.875000000000","34669.55","35002.495000000000","35138.2","35434.590000000000"
"2021-07-27","34797.45","35195.460000000000","35029.3","35216.300000000000","34713.55","34967.815000000000","35186.1","35413.770000000000"
"2021-07-28","34532.9","35081.410000000000","34839.45","35152.240000000000","34115.2","34845.265000000000","34841.55","35325.140000000000"
"2021-07-29","34691.5","34983.735000000000","34740.3","35067.685000000000","34495.2","34751.310000000000","34778.15","35222.550000000000"
"2021-07-30","34584.35","34851.405000000000","34698.75","34961.815000000000","34445.4","34633.280000000000","34738.75","35097.900000000000"
"2021-08-02","34710","34747.225000000000","34760.9","34840.110000000000","34588.25","34524.630000000000","34861.75","34986.280000000000"
"2021-08-03","35207.45","34760.050000000000","34660.75","34799.135000000000","34649.2","34499.630000000000","35238.45","34975.420000000000"
"2021-08-04","36028.05","34921.310000000000","35388.15","34858.835000000000","35313","34595.195000000000","36219.8","35107.985000000000"
"2021-08-05","35834.75","35037.055000000000","36093.95","34990.775000000000","35661.3","34705.540000000000","36115.45","35220.620000000000"
"2021-08-06","35809.25","35114.540000000000","35875.8","35103.520000000000","35700.45","34835.110000000000","36080.1","35319.830000000000"
"2021-08-09","36028.95","35222.465000000000","35824.2","35191.155000000000","35612.3","34929.385000000000","36159.85","35421.995000000000"
"2021-08-10","36034.1","35346.130000000000","35954.55","35283.680000000000","35890.5","35047.080000000000","36317","35535.085000000000"
"2021-08-11","35806.4","35473.480000000000","36218.25","35421.560000000000","35531.35","35188.695000000000","36227.55","35673.685000000000"
"2021-08-12","35937.05","35598.035000000000","35825.4","35530.070000000000","35702.9","35309.465000000000","35998.15","35795.685000000000"
"2021-08-13","36169.35","35756.535000000000","36000.75","35660.270000000000","35937.1","35458.635000000000","36233.3","35945.140000000000"
"2021-08-16","36094.5","35894.985000000000","36100.65","35794.245000000000","36032.4","35603.050000000000","36261.55","36085.120000000000"
"2021-08-17","35867.45","35960.985000000000","35935.05","35921.675000000000","35611.85","35699.315000000000","35993.7","36160.645000000000"
"2021-08-18","35554.5","35913.630000000000","36222.5","36005.110000000000","35432","35711.215000000000","36248.9","36163.555000000000"
"2021-08-20","35033.85","35833.540000000000","35146.5","35910.365000000000","34926.5","35637.735000000000","35306.5","36082.660000000000"
"2021-08-23","35124.4","35765.055000000000","35424.2","35865.205000000000","34817.5","35549.440000000000","35427.4","36017.390000000000"
"2021-08-24","35712.1","35733.370000000000","35200.75","35802.860000000000","35070","35495.210000000000","35795.3","35980.935000000000"
"2021-08-25","35586.25","35688.585000000000","35768.85","35784.290000000000","35499.65","35456.125000000000","35910.3","35940.265000000000"
"2021-08-26","35617.55","35669.700000000000","35485.95","35711.060000000000","35411.8","35444.170000000000","35785.8","35896.090000000000"
"2021-08-27","35627.8","35638.775000000000","35559.75","35684.495000000000","35359.25","35409.805000000000","35727.9","35869.065000000000"
"2021-08-30","36347.65","35656.605000000000","35781.05","35662.525000000000","35721.9","35388.285000000000","36398.45","35885.580000000000"
"2021-08-31","36424.6","35689.615000000000","36367.4","35689.200000000000","36216.2","35406.665000000000","36552.8","35914.705000000000"
"2021-09-01","36574.3","35760.300000000000","36591.45","35754.840000000000","36487.15","35494.195000000000","36997.7","36015.105000000000"
"2021-09-02","36831.3","35887.980000000000","36588.4","35791.430000000000","36469","35597.895000000000","36895.55","36079.770000000000"
"2021-09-03","36761.15","36060.710000000000","36883.65","35965.145000000000","36563.2","35761.565000000000","37140","36263.120000000000"
"2021-09-06","36592.35","36207.505000000000","36878.25","36110.550000000000","36554.45","35935.260000000000","36923.65","36412.745000000000"
"2021-09-07","36468.8","36283.175000000000","36558.85","36246.360000000000","36151.95","36043.455000000000","36685.85","36501.800000000000"
"2021-09-08","36768.2","36401.370000000000","36519.7","36321.445000000000","36393.6","36132.850000000000","36855.9","36596.360000000000"
"2021-09-09","36683.2","36507.935000000000","36725.5","36445.400000000000","36566.7","36248.340000000000","36857.2","36703.500000000000"
"2021-09-13","36471.8","36592.335000000000","36608.45","36550.270000000000","36327.05","36345.120000000000","36724.85","36803.195000000000"
"2021-09-14","36613.05","36618.875000000000","36639.95","36636.160000000000","36529.65","36425.895000000000","36756","36838.950000000000"
"2021-09-15","36852.25","36661.640000000000","36543.55","36653.775000000000","36496.05","36453.880000000000","36949.7","36878.640000000000"
"2021-09-16","37668.6","36771.070000000000","36946","36689.230000000000","36907.75","36495.940000000000","37720.15","36950.885000000000"
"2021-09-17","37811.95","36869.135000000000","37929.5","36823.340000000000","37396.05","36588.645000000000","38112.75","37072.605000000000"
"2021-09-20","37145.7","36907.590000000000","37388.2","36873.795000000000","37068.45","36639.170000000000","37802.75","37138.880000000000"
"2021-09-21","37235.85","36971.940000000000","37238.4","36909.810000000000","36525.95","36636.320000000000","37340.7","37180.585000000000"
"2021-09-22","36944.65","37019.525000000000","37277.1","36981.635000000000","36885.6","36709.685000000000","37328.6","37244.860000000000"
"2021-09-23","37771.7","37119.875000000000","37241.25","37053.790000000000","37216.15","36791.940000000000","37830.75","37342.345000000000"
"2021-09-24","37830.3","37234.585000000000","37954","37176.640000000000","37680","36903.270000000000","38112.6","37467.885000000000"
"2021-09-27","38171.25","37404.530000000000","38054.75","37321.270000000000","37968.2","37067.385000000000","38355.2","37630.920000000000"
"2021-09-28","37945","37537.725000000000","38360","37493.275000000000","37315.2","37145.940000000000","38377.25","37793.045000000000"
"2021-09-29","37743","37626.800000000000","37601.1","37599.030000000000","37371.05","37233.440000000000","37923.45","37890.420000000000"
"2021-09-30","37425.1","37602.450000000000","37677.8","37672.210000000000","37354.25","37278.090000000000","37884.85","37906.890000000000"
"2021-10-01","37225.9","37543.845000000000","37140.4","37593.300000000000","36876.35","37226.120000000000","37299.4","37825.555000000000"
"2021-10-04","37579.65","37587.240000000000","37392.15","37593.695000000000","37355.6","37254.835000000000","37670.7","37812.350000000000"
"2021-10-05","37741","37637.755000000000","37499.8","37619.835000000000","37364.75","37338.715000000000","37786.6","37856.940000000000"
"2021-10-06","37521.55","37695.445000000000","37768.8","37669.005000000000","37452","37395.355000000000","38106.85","37934.765000000000"
"2021-10-07","37753.2","37693.595000000000","37894","37734.280000000000","37650.25","37438.765000000000","37923.65","37944.055000000000"
